Id,PlanId,PlanName,PillarId,ObjectiveId,StrategyId,ComponentId,PillarDescription,ObjectiveDescription,StrategyDescription,ComponentDescription,RowState,UniqueIdentifier
0,,,4002,400203,40020302,402030204,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,02. Garantía del disfrute y ejercicio de los derechos culturales para la vida y la paz,d. Gobernanza cultural,0,
0,,,4002,400203,40020302,402030205,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,02. Garantía del disfrute y ejercicio de los derechos culturales para la vida y la paz,e. Economías populares y alternativas en los ecosistemas culturales y creativos,0,
0,,,4002,400203,40020302,402030206,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,02. Garantía del disfrute y ejercicio de los derechos culturales para la vida y la paz,f. Espacios culturales como centros de pensamiento y acción para la construcción y el ejercicio colectivo de la democracia,0,
0,,,4002,400203,40020302,402030207,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,02. Garantía del disfrute y ejercicio de los derechos culturales para la vida y la paz,"b1. Reconocimiento, salvaguardia y fomento de la memoria viva, el patrimonio, las culturas y los saberes - Complejo Hospitalario San Juan de Dios",0,
0,,,4002,400203,40020302,402030208,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,02. Garantía del disfrute y ejercicio de los derechos culturales para la vida y la paz,"b3. Reconocimiento, salvaguardia y fomento de la memoria viva, el patrimonio, las culturas y los saberes - Patrimonio",0,
0,,,4002,400203,40020303,402030301,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"03. Derecho al deporte, la recreación y la actividad física para la convivencia y la paz","a. Democratizar el acceso de la población al deporte, la recreación y la actividad física",0,
0,,,4002,400203,40020303,402030302,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"03. Derecho al deporte, la recreación y la actividad física para la convivencia y la paz",b. Más mujeres en el deporte,0,
0,,,4002,400203,40020303,402030303,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"03. Derecho al deporte, la recreación y la actividad física para la convivencia y la paz",c. El barrismo como cultura de vida y cambio social,0,
0,,,4002,400203,40020303,402030304,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"03. Derecho al deporte, la recreación y la actividad física para la convivencia y la paz","d. Sistema de Información del deporte, la recreación y la actividad física",0,
0,,,4002,400203,40020303,402030305,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"03. Derecho al deporte, la recreación y la actividad física para la convivencia y la paz",e. Atletas y paratletas como embajadores de paz en el mundo,0,
0,,,4002,400203,40020303,402030306,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"03. Derecho al deporte, la recreación y la actividad física para la convivencia y la paz","f. El deporte, la recreación y la actividad física como eje de la economía popular",0,
0,,,4002,400203,40020304,402030401,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,04. Sistema de Cuidado para la vida y la paz,"a. Creación, ampliación y regulación de los servicios de cuidado",0,
0,,,4002,400203,40020304,402030402,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,04. Sistema de Cuidado para la vida y la paz,b. Modelo de gobernanza y territorialización del Sistema Nacional de Cuidado,0,
0,,,4002,400203,40020304,402030403,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,04. Sistema de Cuidado para la vida y la paz,c. Transformación cultural para promover la corresponsabilidad del cuidado,0,
0,,,4002,400203,40020304,402030404,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,04. Sistema de Cuidado para la vida y la paz,d. Alianzas público-populares para los cuidados comunitarios,0,
0,,,4002,400203,40020304,402030405,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,04. Sistema de Cuidado para la vida y la paz,"e. Sistema de información, difusión y gestión del conocimiento",0,
0,,,4002,400203,40020304,402030406,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,04. Sistema de Cuidado para la vida y la paz,f. Difusión del Sistema Nacional de Cuidado,0,
0,,,4002,400203,40020304,402030407,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,04. Sistema de Cuidado para la vida y la paz,g. Mecanismo de financiación del Sistema Nacional de Cuidado,0,
0,,,4002,400203,40020305,402030501,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"05. Educación, formación y reconversión laboral como respuesta al cambio productivo",a. Consolidación del Sistema de Educación Superior Colombiano,0,
0,,,4002,400203,40020305,402030502,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"05. Educación, formación y reconversión laboral como respuesta al cambio productivo",b. Reconceptualización del sistema de aseguramiento de la calidad de la educación superior,0,
0,,,4002,400203,40020305,402030503,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"05. Educación, formación y reconversión laboral como respuesta al cambio productivo","c. Oportunidades de educación, formación, y de inserción y reconversión laboral",0,
0,,,4002,400203,40020305,402030504,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"05. Educación, formación y reconversión laboral como respuesta al cambio productivo",d. Talento digital para aumentar la productividad laboral y la empleabilidad de las personas,0,
0,,,4002,400203,40020305,402030505,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,"05. Educación, formación y reconversión laboral como respuesta al cambio productivo",e. Empoderamiento económico de la mujer y fortalecimiento de habilidades para emprender,0,
0,,,4002,400203,40020306,402030601,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,06. Trabajo digno y decente,a. Política pública del trabajo digno y decente,0,
0,,,4002,400203,40020306,402030602,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,06. Trabajo digno y decente,b. Generación y protección de empleos formales.,0,
0,,,4002,400203,40020306,402030603,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,06. Trabajo digno y decente,"c. Prevención, Inspección, Vigilancia y Control (IVC) para un trabajo digno en todas las regiones",0,
0,,,4002,400203,40020306,402030604,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,06. Trabajo digno y decente,d. Modernización y transformación del empleo público,0,
0,,,4002,400203,40020306,402030605,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,06. Trabajo digno y decente,e. Trabajo decente y empleo rural en el campo colombiano,0,
0,,,4002,400203,40020307,402030701,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,07. Reconocimiento e impulso a la Economía Popular y Comunitaria (EP),a. Política pública para la economía popular (EP),0,
0,,,4002,400203,40020307,402030702,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,07. Reconocimiento e impulso a la Economía Popular y Comunitaria (EP),b. Sostenibilidad y crecimiento de las unidades económicas y formas de asociatividad de la EP,0,
0,,,4002,400203,40020307,402030703,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,07. Reconocimiento e impulso a la Economía Popular y Comunitaria (EP),"c. Fomento y fortalecimiento a la comercialización, los circuitos cortos y los mercados locales de la EP",0,
0,,,4002,400203,40020307,402030704,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,07. Reconocimiento e impulso a la Economía Popular y Comunitaria (EP),"d. Apoyos para la formación, financiamiento y sostenibilidad de las unidades económicas de la EP",0,
0,,,4002,400203,40020307,402030705,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,07. Reconocimiento e impulso a la Economía Popular y Comunitaria (EP),e. Economía popular en el campo colombiano,0,
0,,,4002,400203,40020307,402030706,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,07. Reconocimiento e impulso a la Economía Popular y Comunitaria (EP),f. Consolidar la productividad y sostenibilidad del sector artesanal,0,
0,,,4002,400203,40020307,402030707,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,07. Reconocimiento e impulso a la Economía Popular y Comunitaria (EP),g. Asociatividad solidaria para la paz,0,
0,,,4002,400203,40020308,402030801,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,08. Sostenibilidad y crecimiento empresarial,a. Menores costos y simplificación de trámites,0,
0,,,4002,400203,40020308,402030802,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,08. Sostenibilidad y crecimiento empresarial,b. Simplificación del cumplimiento de obligaciones tributarias de las empresas,0,
0,,,4002,400203,40020308,402030803,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,08. Sostenibilidad y crecimiento empresarial,c. Promoción del fortalecimiento del tejido empresarial a nivel regional,0,
0,,,4002,400203,40020308,402030804,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,08. Sostenibilidad y crecimiento empresarial,d. Participación de MiPymes en compras públicas mediante la consolidación del sistema de contratación pública,0,
0,,,4002,400203,40020308,402030805,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,08. Sostenibilidad y crecimiento empresarial,"e. Iniciativas productivas, acceso al financiamiento amplio y educación financiera",0,
0,,,4002,400203,40020308,402030806,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,08. Sostenibilidad y crecimiento empresarial,f. Información para el reconocimiento de la EP y seguimiento de la actividad económica,0,
0,,,4002,400203,40020309,402030901,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,09. Democratización del conocimiento: aprovechamiento de la propiedad intelectual y reconocimiento de los saberes tradicionales,a. Reconocimiento y protección de los conocimientos tradicionales y expresiones culturales tradicionales,0,
0,,,4002,400203,40020309,402030902,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,09. Democratización del conocimiento: aprovechamiento de la propiedad intelectual y reconocimiento de los saberes tradicionales,b. Aprovechamiento de la propiedad intelectual (PI),0,
0,,,4002,400203,40020309,402030903,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,09. Democratización del conocimiento: aprovechamiento de la propiedad intelectual y reconocimiento de los saberes tradicionales,c. Apoyo a derechos de autor y conexos,0,
0,,,4002,400203,40020309,402030904,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,09. Democratización del conocimiento: aprovechamiento de la propiedad intelectual y reconocimiento de los saberes tradicionales,d. Apropiación social del conocimiento,0,
0,,,4003,400301,40030101,403010101,3. Derecho humano a la alimentación,01. Disponibilidad de Alimentos ,01. Transformación del sector agropecuario para producir más y mejores alimentos,a. Ordenar la producción agropecuaria,0,
0,,,4003,400301,40030101,403010102,3. Derecho humano a la alimentación,01. Disponibilidad de Alimentos ,01. Transformación del sector agropecuario para producir más y mejores alimentos,b. Proveer acceso a factores productivos en forma oportuna y simultánea,0,
0,,,4003,400301,40030101,403010103,3. Derecho humano a la alimentación,01. Disponibilidad de Alimentos ,01. Transformación del sector agropecuario para producir más y mejores alimentos,"c. Sistemas Territoriales de Innovación, fortalecimiento del Sistema Nacional de Innovación Agropecuaria (SNIA) y misión de investigación e innovación",0,
0,,,4003,400301,40030101,403010104,3. Derecho humano a la alimentación,01. Disponibilidad de Alimentos ,01. Transformación del sector agropecuario para producir más y mejores alimentos,d. Extensión tecnológica agroindustria,0,
0,,,4003,400301,40030101,403010105,3. Derecho humano a la alimentación,01. Disponibilidad de Alimentos ,01. Transformación del sector agropecuario para producir más y mejores alimentos,e. Producción nacional de insumos y transición de insumos de origen químico al biológico,0,
0,,,4003,400302,40030201,403020101,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,"01. Cadenas de suministro eficientes, digitales y tecnificadas para potenciar el campo colombiano",a. Desarrollo de redes agrologísticas,0,
0,,,4003,400302,40030201,403020102,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,"01. Cadenas de suministro eficientes, digitales y tecnificadas para potenciar el campo colombiano",b. Uso de tecnologías emergentes en comercialización y cadenas logísticas,0,
0,,,4003,400302,40030202,403020201,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,02. Transporte eficiente a lo largo de la cadena logística agropecuaria,a. Protocolo de atención prioritaria,0,
0,,,4003,400302,40030202,403020202,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,02. Transporte eficiente a lo largo de la cadena logística agropecuaria,b. Menores pérdidas de la producción agropecuaria,0,
0,,,4003,400302,40030203,403020301,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,03. Hacia menos intermediación y mayor rentabilidad en la comercialización de la producción agropecuaria,a. Menor intermediación en los vínculos comerciales del sector,0,
0,,,4003,400302,40030203,403020302,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,03. Hacia menos intermediación y mayor rentabilidad en la comercialización de la producción agropecuaria,b. Promoción de productos con denominaciones de origen y otros instrumentos de propiedad intelectual,0,
0,,,4003,400302,40030203,403020303,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,03. Hacia menos intermediación y mayor rentabilidad en la comercialización de la producción agropecuaria,c. Comercio exterior del sector agropecuario integrando las regiones,0,
0,,,4003,400302,40030204,403020401,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,04. Alimentos sanos y seguros para alimentar a Colombia,a. Política de inocuidad de los alimentos para el país,0,
0,,,4003,400302,40030204,403020402,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,04. Alimentos sanos y seguros para alimentar a Colombia,"b. Seguimiento e intervención de brotes de ETA, con un enfoque intersectorial, territorial y colaborativo",0,
0,,,4003,400302,40030205,403020501,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,"05. Prácticas de alimentación saludable y adecuadas al curso de vida, poblaciones y territorios",a. Promoción de la práctica de lactancia materna e inicio de la alimentación complementaria,0,
0,,,4003,400302,40030205,403020502,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,"05. Prácticas de alimentación saludable y adecuadas al curso de vida, poblaciones y territorios",b. Entornos de desarrollo que incentiven la alimentación saludable y adecuada,0,
0,,,4003,400302,40030205,403020503,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,"05. Prácticas de alimentación saludable y adecuadas al curso de vida, poblaciones y territorios",c. Salvaguardia y fomento de la alimentación y las cocinas tradicionales de Colombia,0,
0,,,4003,400302,40030205,403020504,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,"05. Prácticas de alimentación saludable y adecuadas al curso de vida, poblaciones y territorios",d. Intervención de la población con situaciones de malnutrición,0,
0,,,4003,400302,40030205,403020505,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,"05. Prácticas de alimentación saludable y adecuadas al curso de vida, poblaciones y territorios",e. Suministro de agua apta para el consumo humano en todo el territorio nacional,0,
0,,,4003,400302,40030206,403020601,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,06. Gobernanza multinivel para las políticas públicas asociadas al Derecho Humano a la Alimentación Adecuada (DHAA),a. Sistema para la Garantía Progresiva del Derecho a la Alimentación Adecuada,0,
0,,,4003,400302,40030206,403020602,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,06. Gobernanza multinivel para las políticas públicas asociadas al Derecho Humano a la Alimentación Adecuada (DHAA),b. Instituciones modernas y gabinete rural,0,
0,,,4003,400302,40030206,403020603,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,06. Gobernanza multinivel para las políticas públicas asociadas al Derecho Humano a la Alimentación Adecuada (DHAA),c. Producción de Información para mejorar la toma de decisiones,0,
0,,,4003,400302,40030206,403020604,3. Derecho humano a la alimentación,02. Acceso Físico a Alimentos,06. Gobernanza multinivel para las políticas públicas asociadas al Derecho Humano a la Alimentación Adecuada (DHAA),d. Ministerio de Agricultura y Desarrollo Rural como rector del diseño de política,0,
0,,,4004,400401,40040101,404010101,"4. Transformación productiva, internacionalización y acción climática",01. Naturaleza viva: revitalización con inclusión social ,01. Programa de conservación de la naturaleza y su restauración,a. Freno de la deforestación,0,
0,,,4004,400401,40040101,404010102,"4. Transformación productiva, internacionalización y acción climática",01. Naturaleza viva: revitalización con inclusión social ,01. Programa de conservación de la naturaleza y su restauración,"b. Restauración participativa de ecosistemas, áreas protegidas y otras áreas ambientalmente estratégicas",0,
0,,,4004,400402,40040201,404020101,"4. Transformación productiva, internacionalización y acción climática",02. Transición económica para alcanzar carbono neutralidad y consolidar territorios resilientes al clima ,"01. Hacia una economía carbono neutral, un territorio y una sociedad resiliente al clima",a. Descarbonización y resiliencia de sectores productivos y gestión de sus riesgos climáticos,0,
0,,,4004,400402,40040201,404020102,"4. Transformación productiva, internacionalización y acción climática",02. Transición económica para alcanzar carbono neutralidad y consolidar territorios resilientes al clima ,"01. Hacia una economía carbono neutral, un territorio y una sociedad resiliente al clima",b. Territorio y sociedad resilientes al clima,0,
0,,,4004,400402,40040201,404020103,"4. Transformación productiva, internacionalización y acción climática",02. Transición económica para alcanzar carbono neutralidad y consolidar territorios resilientes al clima ,"01. Hacia una economía carbono neutral, un territorio y una sociedad resiliente al clima",c. Infraestructura de proyectos públicos y de asociaciones público privadas adaptadas al cambio climático y con menos emisiones,0,
0,,,4004,400403,40040301,404030101,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente","01. Transición energética justa, basada en el respeto a la naturaleza, la justicia social y la soberanía con seguridad, confiabilidad y eficiencia",a. Generación de energía a partir de Fuentes No Convencionales de Energía Renovable (FNCER),0,
0,,,4004,400403,40040301,404030102,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente","01. Transición energética justa, basada en el respeto a la naturaleza, la justicia social y la soberanía con seguridad, confiabilidad y eficiencia",b. Seguridad y confiabilidad energética,0,
0,,,4004,400403,40040301,404030103,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente","01. Transición energética justa, basada en el respeto a la naturaleza, la justicia social y la soberanía con seguridad, confiabilidad y eficiencia",c. Cierre de brechas energéticas,0,
0,,,4004,400403,40040302,404030201,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente","02. Desarrollo económico a partir de eficiencia energética, nuevos energéticos y minerales estratégicos para la transición",a. Diversificación productiva asociada a las actividades extractivas,0,
0,,,4004,400403,40040302,404030202,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente","02. Desarrollo económico a partir de eficiencia energética, nuevos energéticos y minerales estratégicos para la transición",b. Eficiencia energética y del mercado como factor de desarrollo económico,0,
0,,,4004,400403,40040303,404030301,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",03. Ascenso tecnológico del sector transporte y promoción de la movilidad activa,a. Fortalecimiento del marco normativo e incentivos para la descarbonización del sector transporte,0,
0,,,4004,400403,40040303,404030302,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",03. Ascenso tecnológico del sector transporte y promoción de la movilidad activa,b. Descarbonización de los Sistemas de Transporte Público cofinanciados,0,
0,,,4004,400403,40040303,404030303,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",03. Ascenso tecnológico del sector transporte y promoción de la movilidad activa,c. Infraestructura de carga para el ascenso tecnológico del sector transporte,0,
0,,,4004,400403,40040303,404030304,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",03. Ascenso tecnológico del sector transporte y promoción de la movilidad activa,d. Modos de transporte más eficientes a nivel operativo y energético,0,
0,,,4004,400403,40040303,404030305,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",03. Ascenso tecnológico del sector transporte y promoción de la movilidad activa,e. Fortalecimiento de la industria nacional y capacidades técnicas para el ascenso tecnológico del sector transporte,0,
0,,,4004,400403,40040303,404030306,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",03. Ascenso tecnológico del sector transporte y promoción de la movilidad activa,"f. Movilidad activa, segura, sostenible y con enfoque diferencial en ciudades y regiones 161",0,
0,,,4004,400403,40040304,404030401,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",04. Ciudades y hábitats resilientes,a. Reducción del impacto ambiental del sector residencial y promoción del hábitat verde. 162,0,
0,,,4004,400403,40040304,404030402,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",04. Ciudades y hábitats resilientes,b. Conformación de hábitat próximos y diversos accesibles e incluyentes,0,
0,,,4004,400403,40040304,404030403,"4. Transformación productiva, internacionalización y acción climática","03. Transición energética justa, segura, confiable y eficiente",04. Ciudades y hábitats resilientes,c. Uso eficiente de los recursos para el desarrollo de ciudades circulares,0,
0,,,4004,400404,40040401,404040101,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"01. De una economía extractivista a una sostenible y productiva: Política de Reindustrialización, hacia una economía del conocimiento, incluyente y sostenible","a. Reindustrialización para la sostenibilidad, el desarrollo económico y social",0,
0,,,4004,400404,40040401,404040102,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"01. De una economía extractivista a una sostenible y productiva: Política de Reindustrialización, hacia una economía del conocimiento, incluyente y sostenible",b. Transformación para la diversificación productiva y exportadora,0,
0,,,4004,400404,40040401,404040103,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"01. De una economía extractivista a una sostenible y productiva: Política de Reindustrialización, hacia una economía del conocimiento, incluyente y sostenible","c. Políticas de competencia, consumidor e infraestructura de la calidad modernas",0,
0,,,4004,400404,40040401,404040104,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"01. De una economía extractivista a una sostenible y productiva: Política de Reindustrialización, hacia una economía del conocimiento, incluyente y sostenible",d. Impulso a la industria digital nacional,0,
0,,,4004,400404,40040401,404040105,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"01. De una economía extractivista a una sostenible y productiva: Política de Reindustrialización, hacia una economía del conocimiento, incluyente y sostenible",e. Política de internacionalización sostenible,0,
0,,,4004,400404,40040402,404040201,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,02. Reindustrialización en actividades conducentes a la sociedad del conocimiento,"a. Concurrencia de recursos alrededor de inversiones estratégicas en Ciencia, Tecnología e Innovación (CTI)",0,
0,,,4004,400404,40040402,404040202,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,02. Reindustrialización en actividades conducentes a la sociedad del conocimiento,b. Cierre de brechas tecnológicas en el sector productivo,0,
0,,,4004,400404,40040402,404040203,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,02. Reindustrialización en actividades conducentes a la sociedad del conocimiento,c. Marco regulatorio para investigar e innovar,0,
0,,,4004,400404,40040402,404040204,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,02. Reindustrialización en actividades conducentes a la sociedad del conocimiento,d. Desarrollo científico y fortalecimiento del talento en tecnologías convergentes,0,
0,,,4004,400404,40040402,404040205,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,02. Reindustrialización en actividades conducentes a la sociedad del conocimiento,e. Dirección Nacional de Asuntos Espaciales,0,
0,,,4004,400404,40040403,404040301,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,03. Modelos de bioeconomía basada en el conocimiento y la innovación,a. Modelos de producción sostenible y regenerativos en agricultura y ganadería,0,
0,,,4004,400404,40040403,404040302,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,03. Modelos de bioeconomía basada en el conocimiento y la innovación,b. Turismo en armonía con la vida,0,
0,,,4004,400404,40040403,404040303,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,03. Modelos de bioeconomía basada en el conocimiento y la innovación,c. Economía forestal,0,
0,,,4004,400404,40040403,404040304,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,03. Modelos de bioeconomía basada en el conocimiento y la innovación,d. Bioproductos,0,
0,,,4004,400404,40040403,404040305,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,03. Modelos de bioeconomía basada en el conocimiento y la innovación,e. Economía circular basada en la producción y el consumo responsable,0,
0,,,4004,400404,40040404,404040401,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"04. Financiamiento para la acción climática, la reindustrialización y el desarrollo sostenible",a. Financiamiento climático neto como motor para el desarrollo sostenible,0,
0,,,4004,400404,40040404,404040402,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"04. Financiamiento para la acción climática, la reindustrialización y el desarrollo sostenible",b. Banca de desarrollo e instrumentos alternativos de financiamiento para la reindustrialización,0,
0,,,4004,400404,40040404,404040403,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"04. Financiamiento para la acción climática, la reindustrialización y el desarrollo sostenible",c. Política exterior para luchar contra el cambio climático y la pérdida de biodiversidad,0,
0,,,4004,400404,40040404,404040404,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"04. Financiamiento para la acción climática, la reindustrialización y el desarrollo sostenible","d. Mercado de carbono justo, equitativo e incluyente",0,
0,,,4004,400404,40040404,404040405,"4. Transformación productiva, internacionalización y acción climática",04. Economía productiva a través de la reindustrialización y la bioeconomía,"04. Financiamiento para la acción climática, la reindustrialización y el desarrollo sostenible",e. Reducción de la vulnerabilidad fiscal y financiera ante riesgos climáticos y desastres,0,
0,,,4005,400511,40051101,405110101,5. Convergencia regional,"11. Bloque estratégico I  1. Integración intrarregional (intraurbana, urbano-rural, subregional) a partir de: i) el desarrollo de ciudades más sostenibles, compactas y equitativas","01. Aprovechamiento de la ciudad construida, participativo e incluyente, para el fortalecimiento de los vínculos intraurbanos",a. Gestión de los centros de las áreas urbanas,0,
